1533914062841,22.82
1533914002841,23.010000000000005
1533913942841,23.160000000000004
1533913882841,23.290000000000006
1533913822841,23.39
1533913762841,23.330000000000005
1533913702841,23.310000000000002
1533913642841,23.32
1533914542845,23.220000000000006
1533914482845,22.970000000000006
1533914422845,22.880000000000003
1533914362845,22.810000000000002
1533914302845,22.690000000000005
1533914242845,22.660000000000004
1533914182845,22.64
1533914122845,22.520000000000003
1533915022854,22.550000000000004
1533914962854,22.660000000000004
1533914902854,22.75
1533914842854,22.840000000000003
1533914782854,23.0
1533914722854,23.080000000000005
1533914662854,23.21
1533914602854,23.21
1533915502890,23.190000000000005
1533915442890,23.03
1533915382890,22.870000000000005
1533915322890,22.71
1533915262890,22.61
1533915202890,22.540000000000006
1533915142890,22.450000000000003
1533915082890,22.330000000000005
1533915982889,22.300000000000004
1533915922889,22.18
1533915862889,22.28
1533915802889,22.42
1533915742889,22.6
1533915682889,22.760000000000005
1533915622889,22.970000000000006
1533915562889,23.14
1533916462930,23.260000000000005
1533916402930,23.400000000000006
1533916342930,23.440000000000005
1533916282930,23.440000000000005
1533916222930,23.370000000000005
1533916162930,23.240000000000002
1533916102930,23.18
1533916042930,23.090000000000003
1533916942928,22.96
1533916882928,22.870000000000005
1533916822928,22.880000000000003
1533916762928,22.800000000000004
1533916702928,22.760000000000005
1533916642928,22.71
1533916582928,22.64
1533916522928,22.660000000000004
1533917422938,22.790000000000006
1533917362938,23.010000000000005
1533917302938,23.190000000000005
1533917242938,23.330000000000005
1533917182938,23.470000000000006
1533917122938,23.520000000000003
1533917062938,23.440000000000005
1533917002938,23.160000000000004
1533917902943,22.96
1533917842943,22.71
1533917782943,22.660000000000004
1533917722943,22.520000000000003
1533917662943,22.310000000000002
1533917602943,22.200000000000003
1533917542943,22.17
1533917482943,22.14
1533918382948,22.25
1533918322948,22.43
1533918262948,22.560000000000002
1533918202948,22.700000000000003
1533918142948,22.830000000000005
1533918082948,23.0
1533918022948,23.060000000000002
1533917962948,22.96
